"EntityLogicalName","EntitySchemaName","AttributeLogicalName","AttributeSchemaName","DisplayName","Description","AttributeType","IsPrimaryId","IsPrimaryName","IsValidForCreate","IsValidForUpdate","IsValidForRead","RequiredLevel","MaxLength","Precision","PrecisionSource","Scale"
"solar_corrective_category","solar_corrective_category","createdbyname","CreatedByName",,,"String","False","False","False","False","True","None","100",,,
"solar_corrective_category","solar_corrective_category","createdbyyominame","CreatedByYomiName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"solar_corrective_category","solar_corrective_category","createdon","CreatedOn",,,"DateTime","False","False","False","False","True","None",,,,
"solar_corrective_category","solar_corrective_category","createdonbehalfby","CreatedOnBehalfBy",,,"Lookup","False","False","False","False","True","None",,,,
"solar_corrective_category","solar_corrective_category","createdonbehalfbyname","CreatedOnBehalfByName",,,"String","False","False","False","False","True","None","100",,,
"solar_corrective_category","solar_corrective_category","createdonbehalfbyyominame","CreatedOnBehalfByYomiName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"solar_corrective_category","solar_corrective_category","importsequencenumber","ImportSequenceNumber",,,"Integer","False","False","True","False","True","None",,,,
"solar_corrective_category","solar_corrective_category","modifiedby","ModifiedBy",,,"Lookup","False","False","False","False","True","None",,,,
"solar_corrective_category","solar_corrective_category","modifiedbyname","ModifiedByName",,,"String","False","False","False","False","True","None","100",,,
"solar_corrective_category","solar_corrective_category","modifiedbyyominame","ModifiedByYomiName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"solar_corrective_category","solar_corrective_category","modifiedon","ModifiedOn",,,"DateTime","False","False","False","False","True","None",,,,
"solar_corrective_category","solar_corrective_category","modifiedonbehalfby","ModifiedOnBehalfBy",,,"Lookup","False","False","False","False","True","None",,,,
"solar_corrective_category","solar_corrective_category","modifiedonbehalfbyname","ModifiedOnBehalfByName",,,"String","False","False","False","False","True","None","100",,,
"solar_corrective_category","solar_corrective_category","modifiedonbehalfbyyominame","ModifiedOnBehalfByYomiName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"solar_corrective_category","solar_corrective_category","overriddencreatedon","OverriddenCreatedOn",,,"DateTime","False","False","True","False","True","None",,,,
"solar_corrective_category","solar_corrective_category","ownerid","OwnerId",,,"Owner","False","False","True","True","True","SystemRequired",,,,
"solar_corrective_category","solar_corrective_category","owneridname","OwnerIdName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"solar_corrective_category","solar_corrective_category","owneridtype","OwnerIdType",,,"EntityName","False","False","True","True","True","SystemRequired",,,,
"solar_corrective_category","solar_corrective_category","owneridyominame","OwnerIdYomiName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"solar_corrective_category","solar_corrective_category","owningbusinessunit","OwningBusinessUnit",,,"Lookup","False","False","False","False","True","None",,,,
"solar_corrective_category","solar_corrective_category","owningbusinessunitname","OwningBusinessUnitName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"solar_corrective_category","solar_corrective_category","owningteam","OwningTeam",,,"Lookup","False","False","False","False","True","None",,,,
"solar_corrective_category","solar_corrective_category","owninguser","OwningUser",,,"Lookup","False","False","False","False","True","None",,,,
"solar_corrective_category","solar_corrective_category","solar_comments","solar_Comments",,,"String","False","False","True","True","True","None","100",,,
"solar_corrective_category","solar_corrective_category","solar_corrective_categoryid","solar_corrective_categoryId",,,"Uniqueidentifier","True","False","True","False","True","SystemRequired",,,,
"solar_corrective_category","solar_corrective_category","solar_description","solar_description",,,"Memo","False","False","True","True","True","None","2000",,,
"solar_corrective_category","solar_corrective_category","solar_isactive","solar_isactive",,,"Boolean","False","False","True","True","True","ApplicationRequired",,,,
"solar_corrective_category","solar_corrective_category","solar_isactivename","solar_isactiveName",,,"Virtual","False","False","False","False","True","None",,,,
"solar_corrective_category","solar_corrective_category","solar_name","solar_name",,,"String","False","True","True","True","True","ApplicationRequired","100",,,
"solar_corrective_category","solar_corrective_category","solar_team","solar_Team",,,"String","False","False","True","True","True","None","100",,,
"solar_corrective_category","solar_corrective_category","statecode","statecode",,,"State","False","False","False","True","True","SystemRequired",,,,
"solar_corrective_category","solar_corrective_category","statecodename","statecodeName",,,"Virtual","False","False","False","False","True","None",,,,
"solar_corrective_category","solar_corrective_category","statuscode","statuscode",,,"Status","False","False","True","True","True","None",,,,
"solar_corrective_category","solar_corrective_category","statuscodename","statuscodeName",,,"Virtual","False","False","False","False","True","None",,,,
"solar_corrective_category","solar_corrective_category","timezoneruleversionnumber","TimeZoneRuleVersionNumber",,,"Integer","False","False","True","True","True","None",,,,
"solar_corrective_category","solar_corrective_category","utcconversiontimezonecode","UTCConversionTimeZoneCode",,,"Integer","False","False","True","True","True","None",,,,
"solar_corrective_category","solar_corrective_category","versionnumber","VersionNumber",,,"BigInt","False","False","False","False","True","None",,,,
"solar_task","solar_task","createdby","CreatedBy",,,"Lookup","False","False","False","False","True","None",,,,
"solar_task","solar_task","createdbyname","CreatedByName",,,"String","False","False","False","False","True","None","100",,,
"solar_task","solar_task","createdbyyominame","CreatedByYomiName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"solar_task","solar_task","createdon","CreatedOn",,,"DateTime","False","False","False","False","True","None",,,,
"solar_task","solar_task","createdonbehalfby","CreatedOnBehalfBy",,,"Lookup","False","False","False","False","True","None",,,,
"solar_task","solar_task","createdonbehalfbyname","CreatedOnBehalfByName",,,"String","False","False","False","False","True","None","100",,,
"solar_task","solar_task","createdonbehalfbyyominame","CreatedOnBehalfByYomiName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"solar_task","solar_task","importsequencenumber","ImportSequenceNumber",,,"Integer","False","False","True","False","True","None",,,,
"solar_task","solar_task","modifiedby","ModifiedBy",,,"Lookup","False","False","False","False","True","None",,,,
"solar_task","solar_task","modifiedbyname","ModifiedByName",,,"String","False","False","False","False","True","None","100",,,
"solar_task","solar_task","modifiedbyyominame","ModifiedByYomiName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"solar_task","solar_task","modifiedon","ModifiedOn",,,"DateTime","False","False","False","False","True","None",,,,
"solar_task","solar_task","modifiedonbehalfby","ModifiedOnBehalfBy",,,"Lookup","False","False","False","False","True","None",,,,
"solar_task","solar_task","modifiedonbehalfbyname","ModifiedOnBehalfByName",,,"String","False","False","False","False","True","None","100",,,
"solar_task","solar_task","modifiedonbehalfbyyominame","ModifiedOnBehalfByYomiName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"solar_task","solar_task","overriddencreatedon","OverriddenCreatedOn",,,"DateTime","False","False","True","False","True","None",,,,
"solar_task","solar_task","ownerid","OwnerId",,,"Owner","False","False","True","True","True","SystemRequired",,,,
"solar_task","solar_task","owneridname","OwnerIdName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"solar_task","solar_task","owneridtype","OwnerIdType",,,"EntityName","False","False","True","True","True","SystemRequired",,,,
"solar_task","solar_task","owneridyominame","OwnerIdYomiName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"solar_task","solar_task","owningbusinessunit","OwningBusinessUnit",,,"Lookup","False","False","False","False","True","None",,,,
"solar_task","solar_task","owningbusinessunitname","OwningBusinessUnitName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"solar_task","solar_task","owningteam","OwningTeam",,,"Lookup","False","False","False","False","True","None",,,,
"solar_task","solar_task","owninguser","OwningUser",,,"Lookup","False","False","False","False","True","None",,,,
"solar_task","solar_task","solar_description","solar_description",,,"Memo","False","False","True","True","True","None","2000",,,
"solar_task","solar_task","solar_estimatedhours","solar_estimatedhours",,,"Integer","False","False","True","True","True","None",,,,
"solar_task","solar_task","solar_name","solar_name",,,"String","False","True","True","True","True","ApplicationRequired","100",,,
"solar_task","solar_task","solar_priority","solar_priority",,,"Picklist","False","False","True","True","True","ApplicationRequired",,,,
"solar_task","solar_task","solar_priorityname","solar_priorityName",,,"Virtual","False","False","False","False","True","None",,,,
"solar_task","solar_task","solar_taskid","solar_taskId",,,"Uniqueidentifier","True","False","True","False","True","SystemRequired",,,,
"solar_task","solar_task","solar_workorderid","solar_workorderid",,,"Lookup","False","False","True","True","True","Recommended",,,,
"solar_task","solar_task","solar_workorderidname","solar_workorderidName",,,"String","False","False","False","False","True","None","100",,,
"solar_task","solar_task","statecode","statecode",,,"State","False","False","False","True","True","SystemRequired",,,,
"solar_task","solar_task","statecodename","statecodeName",,,"Virtual","False","False","False","False","True","None",,,,
"solar_task","solar_task","statuscode","statuscode",,,"Status","False","False","True","True","True","None",,,,
"solar_task","solar_task","statuscodename","statuscodeName",,,"Virtual","False","False","False","False","True","None",,,,
"solar_task","solar_task","timezoneruleversionnumber","TimeZoneRuleVersionNumber",,,"Integer","False","False","True","True","True","None",,,,
"solar_task","solar_task","utcconversiontimezonecode","UTCConversionTimeZoneCode",,,"Integer","False","False","True","True","True","None",,,,
"solar_task","solar_task","versionnumber","VersionNumber",,,"BigInt","False","False","False","False","True","None",,,,
"solar_notification","solar_notification","createdby","CreatedBy",,,"Lookup","False","False","False","False","True","None",,,,
"solar_notification","solar_notification","createdbyname","CreatedByName",,,"String","False","False","False","False","True","None","100",,,
"solar_notification","solar_notification","createdbyyominame","CreatedByYomiName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"solar_notification","solar_notification","createdon","CreatedOn",,,"DateTime","False","False","False","False","True","None",,,,
"solar_notification","solar_notification","createdonbehalfby","CreatedOnBehalfBy",,,"Lookup","False","False","False","False","True","None",,,,
"solar_notification","solar_notification","createdonbehalfbyname","CreatedOnBehalfByName",,,"String","False","False","False","False","True","None","100",,,
"solar_notification","solar_notification","createdonbehalfbyyominame","CreatedOnBehalfByYomiName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"solar_notification","solar_notification","importsequencenumber","ImportSequenceNumber",,,"Integer","False","False","True","False","True","None",,,,
"solar_notification","solar_notification","modifiedby","ModifiedBy",,,"Lookup","False","False","False","False","True","None",,,,
"solar_notification","solar_notification","modifiedbyname","ModifiedByName",,,"String","False","False","False","False","True","None","100",,,
"solar_notification","solar_notification","modifiedbyyominame","ModifiedByYomiName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"solar_notification","solar_notification","modifiedon","ModifiedOn",,,"DateTime","False","False","False","False","True","None",,,,
"solar_notification","solar_notification","modifiedonbehalfby","ModifiedOnBehalfBy",,,"Lookup","False","False","False","False","True","None",,,,
"solar_notification","solar_notification","modifiedonbehalfbyname","ModifiedOnBehalfByName",,,"String","False","False","False","False","True","None","100",,,
"solar_notification","solar_notification","modifiedonbehalfbyyominame","ModifiedOnBehalfByYomiName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"solar_notification","solar_notification","overriddencreatedon","OverriddenCreatedOn",,,"DateTime","False","False","True","False","True","None",,,,
"solar_notification","solar_notification","ownerid","OwnerId",,,"Owner","False","False","True","True","True","SystemRequired",,,,
"solar_notification","solar_notification","owneridname","OwnerIdName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"solar_notification","solar_notification","owneridtype","OwnerIdType",,,"EntityName","False","False","True","True","True","SystemRequired",,,,
"solar_notification","solar_notification","owneridyominame","OwnerIdYomiName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"solar_notification","solar_notification","owningbusinessunit","OwningBusinessUnit",,,"Lookup","False","False","False","False","True","None",,,,
"solar_notification","solar_notification","owningbusinessunitname","OwningBusinessUnitName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"solar_notification","solar_notification","owningteam","OwningTeam",,,"Lookup","False","False","False","False","True","None",,,,
"solar_notification","solar_notification","owninguser","OwningUser",,,"Lookup","False","False","False","False","True","None",,,,
"solar_notification","solar_notification","solar_isread","solar_isread",,,"Boolean","False","False","True","True","True","ApplicationRequired",,,,
"solar_notification","solar_notification","solar_isreadname","solar_isreadName",,,"Virtual","False","False","False","False","True","None",,,,
"solar_notification","solar_notification","solar_message","solar_message",,,"Memo","False","False","True","True","True","ApplicationRequired","2000",,,
"solar_notification","solar_notification","solar_name","solar_name",,,"String","False","True","True","True","True","ApplicationRequired","100",,,
"solar_notification","solar_notification","solar_notificationid","solar_notificationId",,,"Uniqueidentifier","True","False","True","False","True","SystemRequired",,,,
"solar_notification","solar_notification","solar_type","solar_type",,,"Picklist","False","False","True","True","True","ApplicationRequired",,,,
"solar_notification","solar_notification","solar_typename","solar_typeName",,,"Virtual","False","False","False","False","True","None",,,,
"solar_notification","solar_notification","statecode","statecode",,,"State","False","False","False","True","True","SystemRequired",,,,
"solar_notification","solar_notification","statecodename","statecodeName",,,"Virtual","False","False","False","False","True","None",,,,
"solar_notification","solar_notification","statuscode","statuscode",,,"Status","False","False","True","True","True","None",,,,
"solar_notification","solar_notification","statuscodename","statuscodeName",,,"Virtual","False","False","False","False","True","None",,,,
"solar_notification","solar_notification","timezoneruleversionnumber","TimeZoneRuleVersionNumber",,,"Integer","False","False","True","True","True","None",,,,
"solar_notification","solar_notification","utcconversiontimezonecode","UTCConversionTimeZoneCode",,,"Integer","False","False","True","True","True","None",,,,
"solar_notification","solar_notification","versionnumber","VersionNumber",,,"BigInt","False","False","False","False","True","None",,,,
"new_account","new_Account","createdby","CreatedBy",,,"Lookup","False","False","False","False","True","None",,,,
"new_account","new_Account","createdbyname","CreatedByName",,,"String","False","False","False","False","True","None","100",,,
"new_account","new_Account","createdbyyominame","CreatedByYomiName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"new_account","new_Account","createdon","CreatedOn",,,"DateTime","False","False","False","False","True","None",,,,
"new_account","new_Account","createdonbehalfby","CreatedOnBehalfBy",,,"Lookup","False","False","False","False","True","None",,,,
"new_account","new_Account","createdonbehalfbyname","CreatedOnBehalfByName",,,"String","False","False","False","False","True","None","100",,,
"new_account","new_Account","createdonbehalfbyyominame","CreatedOnBehalfByYomiName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"new_account","new_Account","importsequencenumber","ImportSequenceNumber",,,"Integer","False","False","True","False","True","None",,,,
"new_account","new_Account","modifiedby","ModifiedBy",,,"Lookup","False","False","False","False","True","None",,,,
"new_account","new_Account","modifiedbyname","ModifiedByName",,,"String","False","False","False","False","True","None","100",,,
"new_account","new_Account","modifiedbyyominame","ModifiedByYomiName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"new_account","new_Account","modifiedon","ModifiedOn",,,"DateTime","False","False","False","False","True","None",,,,
"new_account","new_Account","modifiedonbehalfby","ModifiedOnBehalfBy",,,"Lookup","False","False","False","False","True","None",,,,
"new_account","new_Account","modifiedonbehalfbyname","ModifiedOnBehalfByName",,,"String","False","False","False","False","True","None","100",,,
"new_account","new_Account","modifiedonbehalfbyyominame","ModifiedOnBehalfByYomiName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"new_account","new_Account","new_accountid","new_AccountId",,,"Uniqueidentifier","True","False","True","False","True","SystemRequired",,,,
"new_account","new_Account","new_accounttype","new_AccountType",,,"Picklist","False","False","True","True","True","ApplicationRequired",,,,
"new_account","new_Account","new_accounttypename","new_accounttypeName",,,"Virtual","False","False","False","False","True","None",,,,
"new_account","new_Account","new_address","new_Address",,,"String","False","False","True","True","True","None","100",,,
"new_account","new_Account","new_afm","new_AFM",,,"String","False","False","True","True","True","None","100",,,
"new_account","new_Account","new_city","new_City",,,"String","False","False","True","True","True","None","100",,,
"new_account","new_Account","new_contactperson","new_ContactPerson",,,"String","False","False","True","True","True","None","100",,,
"new_account","new_Account","new_email","new_Email",,,"String","False","False","True","True","True","None","100",,,
"new_account","new_Account","new_name","new_Name",,,"String","False","True","True","True","True","ApplicationRequired","850",,,
"new_account","new_Account","new_phone","new_Phone",,,"String","False","False","True","True","True","None","100",,,
"new_account","new_Account","overriddencreatedon","OverriddenCreatedOn",,,"DateTime","False","False","True","False","True","None",,,,
"new_account","new_Account","ownerid","OwnerId",,,"Owner","False","False","True","True","True","SystemRequired",,,,
"new_account","new_Account","owneridname","OwnerIdName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"new_account","new_Account","owneridtype","OwnerIdType",,,"EntityName","False","False","True","True","True","SystemRequired",,,,
"new_account","new_Account","owneridyominame","OwnerIdYomiName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"new_account","new_Account","owningbusinessunit","OwningBusinessUnit",,,"Lookup","False","False","False","False","True","None",,,,
"new_account","new_Account","owningbusinessunitname","OwningBusinessUnitName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"new_account","new_Account","owningteam","OwningTeam",,,"Lookup","False","False","False","False","True","None",,,,
"new_account","new_Account","owninguser","OwningUser",,,"Lookup","False","False","False","False","True","None",,,,
"new_account","new_Account","statecode","statecode",,,"State","False","False","False","True","True","SystemRequired",,,,
"new_account","new_Account","statecodename","statecodeName",,,"Virtual","False","False","False","False","True","None",,,,
"new_account","new_Account","statuscode","statuscode",,,"Status","False","False","True","True","True","None",,,,
"new_account","new_Account","statuscodename","statuscodeName",,,"Virtual","False","False","False","False","True","None",,,,
"new_account","new_Account","timezoneruleversionnumber","TimeZoneRuleVersionNumber",,,"Integer","False","False","True","True","True","None",,,,
"new_account","new_Account","utcconversiontimezonecode","UTCConversionTimeZoneCode",,,"Integer","False","False","True","True","True","None",,,,
"new_account","new_Account","versionnumber","VersionNumber",,,"BigInt","False","False","False","False","True","None",,,,
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","createdby","CreatedBy",,,"Lookup","False","False","False","False","True","None",,,,
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","createdbyname","CreatedByName",,,"String","False","False","False","False","True","None","100",,,
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","createdbyyominame","CreatedByYomiName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","createdon","CreatedOn",,,"DateTime","False","False","False","False","True","None",,,,
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","createdonbehalfby","CreatedOnBehalfBy",,,"Lookup","False","False","False","False","True","None",,,,
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","createdonbehalfbyname","CreatedOnBehalfByName",,,"String","False","False","False","False","True","None","100",,,
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","createdonbehalfbyyominame","CreatedOnBehalfByYomiName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","importsequencenumber","ImportSequenceNumber",,,"Integer","False","False","True","False","True","None",,,,
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","modifiedby","ModifiedBy",,,"Lookup","False","False","False","False","True","None",,,,
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","modifiedbyname","ModifiedByName",,,"String","False","False","False","False","True","None","100",,,
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","modifiedbyyominame","ModifiedByYomiName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","modifiedon","ModifiedOn",,,"DateTime","False","False","False","False","True","None",,,,
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","modifiedonbehalfby","ModifiedOnBehalfBy",,,"Lookup","False","False","False","False","True","None",,,,
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","modifiedonbehalfbyname","ModifiedOnBehalfByName",,,"String","False","False","False","False","True","None","100",,,
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","modifiedonbehalfbyyominame","ModifiedOnBehalfByYomiName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","overriddencreatedon","OverriddenCreatedOn",,,"DateTime","False","False","True","False","True","None",,,,
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","ownerid","OwnerId",,,"Owner","False","False","True","True","True","SystemRequired",,,,
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","owneridname","OwnerIdName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","owneridtype","OwnerIdType",,,"EntityName","False","False","True","True","True","SystemRequired",,,,
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","owneridyominame","OwnerIdYomiName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","owningbusinessunit","OwningBusinessUnit",,,"Lookup","False","False","False","False","True","None",,,,
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","owningbusinessunitname","OwningBusinessUnitName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","owningteam","OwningTeam",,,"Lookup","False","False","False","False","True","None",,,,
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","owninguser","OwningUser",,,"Lookup","False","False","False","False","True","None",,,,
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","solar_categorycode","solar_categorycode",,,"String","False","False","True","True","True","None","100",,,
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","solar_categorydescription","solar_categorydescription",,,"String","False","False","True","True","True","None","100",,,
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","solar_categorytitle","solar_categorytitle",,,"String","False","True","True","True","True","None","850",,,
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","solar_isactive","solar_isactive",,,"Boolean","False","False","True","True","True","None",,,,
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","solar_isactivename","solar_isactiveName",,,"Virtual","False","False","False","False","True","None",,,,
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","solar_solarpreventiveplancategoryid","solar_solarpreventiveplancategoryId",,,"Uniqueidentifier","True","False","True","False","True","SystemRequired",,,,
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","statecode","statecode",,,"State","False","False","False","True","True","SystemRequired",,,,
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","statecodename","statecodeName",,,"Virtual","False","False","False","False","True","None",,,,
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","statuscode","statuscode",,,"Status","False","False","True","True","True","None",,,,
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","statuscodename","statuscodeName",,,"Virtual","False","False","False","False","True","None",,,,
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","timezoneruleversionnumber","TimeZoneRuleVersionNumber",,,"Integer","False","False","True","True","True","None",,,,
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","utcconversiontimezonecode","UTCConversionTimeZoneCode",,,"Integer","False","False","True","True","True","None",,,,
"solar_solarpreventiveplancategory","solar_solarpreventiveplancategory","versionnumber","VersionNumber",,,"BigInt","False","False","False","False","True","None",,,,
"solar_solarmodule","solar_solarmodule","createdby","CreatedBy",,,"Lookup","False","False","False","False","True","None",,,,
"solar_solarmodule","solar_solarmodule","createdbyname","CreatedByName",,,"String","False","False","False","False","True","None","100",,,
"solar_solarmodule","solar_solarmodule","createdbyyominame","CreatedByYomiName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"solar_solarmodule","solar_solarmodule","createdon","CreatedOn",,,"DateTime","False","False","False","False","True","None",,,,
"solar_solarmodule","solar_solarmodule","createdonbehalfby","CreatedOnBehalfBy",,,"Lookup","False","False","False","False","True","None",,,,
"solar_solarmodule","solar_solarmodule","createdonbehalfbyname","CreatedOnBehalfByName",,,"String","False","False","False","False","True","None","100",,,
"solar_solarmodule","solar_solarmodule","createdonbehalfbyyominame","CreatedOnBehalfByYomiName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"solar_solarmodule","solar_solarmodule","importsequencenumber","ImportSequenceNumber",,,"Integer","False","False","True","False","True","None",,,,
"solar_solarmodule","solar_solarmodule","modifiedby","ModifiedBy",,,"Lookup","False","False","False","False","True","None",,,,
"solar_solarmodule","solar_solarmodule","modifiedbyname","ModifiedByName",,,"String","False","False","False","False","True","None","100",,,
"solar_solarmodule","solar_solarmodule","modifiedbyyominame","ModifiedByYomiName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"solar_solarmodule","solar_solarmodule","modifiedon","ModifiedOn",,,"DateTime","False","False","False","False","True","None",,,,
"solar_solarmodule","solar_solarmodule","modifiedonbehalfby","ModifiedOnBehalfBy",,,"Lookup","False","False","False","False","True","None",,,,
"solar_solarmodule","solar_solarmodule","modifiedonbehalfbyname","ModifiedOnBehalfByName",,,"String","False","False","False","False","True","None","100",,,
"solar_solarmodule","solar_solarmodule","modifiedonbehalfbyyominame","ModifiedOnBehalfByYomiName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"solar_solarmodule","solar_solarmodule","overriddencreatedon","OverriddenCreatedOn",,,"DateTime","False","False","True","False","True","None",,,,
"solar_solarmodule","solar_solarmodule","ownerid","OwnerId",,,"Owner","False","False","True","True","True","SystemRequired",,,,
"solar_solarmodule","solar_solarmodule","owneridname","OwnerIdName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"solar_solarmodule","solar_solarmodule","owneridtype","OwnerIdType",,,"EntityName","False","False","True","True","True","SystemRequired",,,,
"solar_solarmodule","solar_solarmodule","owneridyominame","OwnerIdYomiName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"solar_solarmodule","solar_solarmodule","owningbusinessunit","OwningBusinessUnit",,,"Lookup","False","False","False","False","True","None",,,,
"solar_solarmodule","solar_solarmodule","owningbusinessunitname","OwningBusinessUnitName",,,"String","False","False","False","False","True","SystemRequired","100",,,
"solar_solarmodule","solar_solarmodule","owningteam","OwningTeam",,,"Lookup","False","False","False","False","True","None",,,,
"solar_solarmodule","solar_solarmodule","owninguser","OwningUser",,,"Lookup","False","False","False","False","True","None",,,,
"solar_solarmodule","solar_solarmodule","solar_moduledepthmm","solar_moduledepthmm",,,"Decimal","False","False","True","True","True","None",,"2",,
"solar_solarmodule","solar_solarmodule","solar_modulelengthmm","solar_modulelengthmm",,,"Decimal","False","False","True","True","True","None",,"2",,
"solar_solarmodule","solar_solarmodule","solar_modulename","solar_ModuleName",,,"String","False","True","True","True","True","None","850",,,
"solar_solarmodule","solar_solarmodule","solar_modulewidthmm","solar_modulewidthmm",,,"Decimal","False","False","True","True","True","None",,"2",,
"solar_solarmodule","solar_solarmodule","solar_mountingstructure","solar_mountingstructure",,,"String","False","False","True","True","True","None","100",,,
"solar_solarmodule","solar_solarmodule","solar_opencircuitvoltagevoc","solar_opencircuitvoltagevoc",,,"Decimal","False","False","True","True","True","None",,"2",,
"solar_solarmodule","solar_solarmodule","solar_park","solar_Park",,,"Lookup","False","False","True","True","True","None",,,,
"solar_solarmodule","solar_solarmodule","solar_parkname","solar_ParkName",,,"String","False","False","False","False","True","None","100",,,
"solar_solarmodule","solar_solarmodule","solar_powerratingw","solar_powerratingw",,,"Decimal","False","False","True","True","True","None",,"2",,
"solar_solarmodule","solar_solarmodule","solar_quantity","solar_Quantity",,,"Integer","False","False","True","True","True","None",,,,
"solar_solarmodule","solar_solarmodule","solar_shortcircuitcurrentisc","solar_shortcircuitcurrentisc",,,"Decimal","False","False","True","True","True","None",,"2",,
"solar_solarmodule","solar_solarmodule","solar_solarmoduleid","solar_solarmoduleId",,,"Uniqueidentifier","True","False","True","False","True","SystemRequired",,,,
"solar_solarmodule","solar_solarmodule","solar_solarmodulemanufacturer","solar_solarmodulemanufacturer",,,"String","False","False","True","True","True","None","100",,,
"solar_solarmodule","solar_solarmodule","solar_solarmodulemodel","solar_solarmodulemodel",,,"String","False","False","True","True","True","None","100",,,
"solar_solarmodule","solar_solarmodule","statecode","statecode",,,"State","False","False","False","True","True","SystemRequired",,,,
"solar_solarmodule","solar_solarmodule","statecodename","statecodeName",,,"Virtual","False","False","False","False","True","None",,,,
"solar_solarmodule","solar_solarmodule","statuscode","statuscode",,,"Status","False","False","True","True","True","None",,,,
"solar_solarmodule","solar_solarmodule","statuscodename","statuscodeName",,,"Virtual","False","False","False","False","True","None",,,,
